tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613407	0	live	VC2028	VC2028	ribosomal large subunit pseudouridine synthase C	ribosomal large subunit pseudouridine synthase C		I	NC_002505.1	2179885	2180832	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613409	0	live	VC2030	VC2030	ribonuclease E	ribonuclease E		I	NC_002505.1	2181444	2184602	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613410	0	live	VC2031	VC2031	sulfate permease family protein	sulfate permease family protein		I	NC_002505.1	2184950	2186515	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613411	0	live	VC2032	VC2032	hypothetical protein	hypothetical protein		I	NC_002505.1	2186633	2187508	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613412	0	live	VC2033	VC2033	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	bifunctional acetaldehyde-CoA/alcohol dehydrogenase		I	NC_002505.1	2187618	2190302	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613414	0	live	VC2035	VC2035	hypothetical protein	hypothetical protein		I	NC_002505.1	2190929	2191567	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613415	0	live	VC2036	VC2036	aspartate-semialdehyde dehydrogenase	aspartate-semialdehyde dehydrogenase		I	NC_002505.1	2191657	2192769	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613416	0	live	VC2037	VC2037	Na+/H+ antiporter	Na+/H+ antiporter		I	NC_002505.1	2193194	2194639	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613417	0	live	VC2038	VC2038	hypothetical protein	hypothetical protein		I	NC_002505.1	2194664	2195878	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613418	0	live	VC2039	VC2039	nucleoid-associated protein NdpA	nucleoid-associated protein NdpA		I	NC_002505.1	2196041	2197042	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613419	0	live	VC2040	VC2040	hypothetical protein	hypothetical protein		I	NC_002505.1	2197127	2197342	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613420	0	live	VC2041	VC2041	hypothetical protein	hypothetical protein		I	NC_002505.1	2197377	2199179	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613423	0	live	VC2042	VC2042	histone deacetylase/AcuC/AphA family protein	histone deacetylase/AcuC/AphA family protein		I	NC_002505.1	2199637	2200557	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613424	0	live	VC2043	VC2043	DNA topoisomerase III	DNA topoisomerase III		I	NC_002505.1	2200578	2202521	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613425	0	live	VC2044	VC2044	hypothetical protein	hypothetical protein		I	NC_002505.1	2202606	2202938	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613426	0	live	VC2045	VC2045	superoxide dismutase	superoxide dismutase		I	NC_002505.1	2203190	2203774	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613427	0	live	VC2046	VC2046	hypothetical protein	hypothetical protein		I	NC_002505.1	2203856	2204392	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613428	0	live	VC2047	VC2047	short chain dehydrogenase	short chain dehydrogenase		I	NC_002505.1	2204761	2205441	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613429	0	live	VC2048	VC2048	VacJ lipoprotein	VacJ lipoprotein		I	NC_002505.1	2205454	2206218	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613430	0	live	VC2049	VC2049	cytochrome C biogenesis protein CcmI	cytochrome C biogenesis protein CcmI		I	NC_002505.1	2206271	2207485	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	14857970	0	live	VC2050	VC2050	cytochrome C biogenesis protein CcmH	cytochrome C biogenesis protein CcmH		I	NC_002505.1	2207488	2207964	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613431	0	live	VC2051	VC2051	thiol:disulfide interchange protein DsbE	thiol:disulfide interchange protein DsbE		I	NC_002505.1	2207961	2208515	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613432	0	live	VC2052	VC2052	cytochrome c-type biogenesis protein CcmF	cytochrome c-type biogenesis protein CcmF		I	NC_002505.1	2208516	2210471	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613433	0	live	VC2053	VC2053	cytochrome c-type biogenesis protein CcmE	cytochrome c-type biogenesis protein CcmE		I	NC_002505.1	2210468	2210950	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613434	0	live	VC2054	VC2054	heme exporter protein D	heme exporter protein D		I	NC_002505.1	2210947	2211153	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613435	0	live	VC2055	VC2055	heme exporter protein C	heme exporter protein C		I	NC_002505.1	2211153	2211905	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613436	0	live	VC2056	VC2056	heme exporter protein B	heme exporter protein B		I	NC_002505.1	2211996	2212664	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613437	0	live	VC2057	VC2057	cytochrome c biogenesis protein CcmA	cytochrome c biogenesis protein CcmA		I	NC_002505.1	2212661	2213284	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613438	0	live	VC2058	VC2058	hypothetical protein	hypothetical protein		I	NC_002505.1	2213658	2214161	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613439	0	live	VC2059	VC2059	purine-binding chemotaxis protein CheW	purine-binding chemotaxis protein CheW		I	NC_002505.1	2214137	2214661	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613440	0	live	VC2060	VC2060	hypothetical protein	hypothetical protein		I	NC_002505.1	2214670	2215686	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613441	0	live	VC2061	VC2061	ParA family protein	ParA family protein		I	NC_002505.1	2215679	2216455	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613442	0	live	VC2062	VC2062	chemotaxis-specific methylesterase	chemotaxis-specific methylesterase		I	NC_002505.1	2216465	2217598	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613443	0	live	VC2063	VC2063	chemotaxis protein CheA	chemotaxis protein CheA		I	NC_002505.1	2217625	2219982	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613444	0	live	VC2064	VC2064	chemotaxis protein CheZ	chemotaxis protein CheZ		I	NC_002505.1	2219992	2220711	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613445	0	live	VC2065	VC2065	chemotaxis protein CheY	chemotaxis protein CheY		I	NC_002505.1	2220767	2221159	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613447	0	live	VC2067	VC2067	MinD-like protein	MinD-like protein		I	NC_002505.1	2221908	2222849	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613450	0	live	VC2070	VC2070	phosphohistidine phosphatase	phosphohistidine phosphatase		I	NC_002505.1	2226756	2227229	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613452	0	live	VC2072	VC2072	peptidase insulinase family protein	peptidase insulinase family protein		I	NC_002505.1	2227373	2230192	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613329	0	live	VC2073	VC2073	hypothetical protein	hypothetical protein		I	NC_002505.1	2230189	2230785	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613331	0	live	VC2075	VC2075	histidine triad family protein	histidine triad family protein		I	NC_002505.1	2232809	2233252	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613332	0	live	VC2076	VC2076	hypothetical protein	hypothetical protein		I	NC_002505.1	2233514	2233744	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613333	0	live	VC2077	VC2077	ferrous iron transport protein B	ferrous iron transport protein B		I	NC_002505.1	2233741	2236017	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613334	0	live	VC2078	VC2078	ferrous iron transport protein A	ferrous iron transport protein A		I	NC_002505.1	2236014	2236244	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613336	0	live	VC2080	VC2080	AraC family transcriptional regulator	AraC family transcriptional regulator		I	NC_002505.1	2237016	2240381	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613337	0	live	VC2081	VC2081	zinc ABC transporter substrate-binding protein	zinc ABC transporter substrate-binding protein		I	NC_002505.1	2240563	2241456	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613338	0	live	VC2082	VC2082	zinc ABC transporter ATP-binding protein	zinc ABC transporter ATP-binding protein		I	NC_002505.1	2241531	2242319	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613339	0	live	VC2083	VC2083	zinc ABC transporter permease	zinc ABC transporter permease		I	NC_002505.1	2242312	2243094	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613340	0	live	VC2084	VC2084	succinyl-CoA synthetase subunit alpha	succinyl-CoA synthetase subunit alpha		I	NC_002505.1	2243201	2244073	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613342	0	live	VC2086	VC2086	dihydrolipoamide succinyltransferase	dihydrolipoamide succinyltransferase		I	NC_002505.1	2245407	2246621	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613346	0	live	VC2090	VC2090	succinate dehydrogenase hydrophobic membrane anchor protein	succinate dehydrogenase hydrophobic membrane anchor protein		I	NC_002505.1	2252041	2252385	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613349	0	live	VC2093	VC2093	hypothetical protein	hypothetical protein		I	NC_002505.1	2254508	2255278	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613350	0	live	VC2094	VC2094	hypothetical protein	hypothetical protein		I	NC_002505.1	2255331	2256104	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613351	0	live	VC2095	VC2095	phosphoglucomutase	phosphoglucomutase		I	NC_002505.1	2256154	2257800	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613352	0	live	VC2096	VC2096	replication initiation regulator SeqA	replication initiation regulator SeqA		I	NC_002505.1	2257909	2258442	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613353	0	live	VC2097	VC2097	esterase	esterase		I	NC_002505.1	2258535	2259308	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613354	0	live	VC2098	VC2098	hypothetical protein	hypothetical protein		I	NC_002505.1	2259404	2259625	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613355	0	live	VC2099	VC2099	flavodoxin FldA	flavodoxin FldA		I	NC_002505.1	2259674	2260201	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613356	0	live	VC2100	VC2100	hypothetical protein	hypothetical protein		I	NC_002505.1	2260275	2260964	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613357	0	live	VC2101	VC2101	hypothetical protein	hypothetical protein		I	NC_002505.1	2260970	2261410	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613359	0	live	VC2103	VC2103	LysR family transcriptional regulator	LysR family transcriptional regulator		I	NC_002505.1	2261526	2262404	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613361	0	live	VC2105	VC2105	pseudo			I	NC_002505.1	2262408	2262909	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613363	0	live	VC2107	VC2107	aspartate-semialdehyde dehydrogenase	aspartate-semialdehyde dehydrogenase		I	NC_002505.1	2263809	2264825	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613364	0	live	VC2108	VC2108	erythronate-4-phosphate dehydrogenase	erythronate-4-phosphate dehydrogenase		I	NC_002505.1	2264806	2265969	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613365	0	live	VC2109	VC2109	pseudo			I	NC_002505.1	2266155	2267365	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613367	0	live	VC2111	VC2111	hypothetical protein	hypothetical protein		I	NC_002505.1	2269586	2270113	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613368	0	live	VC2112	VC2112	hypothetical protein	hypothetical protein		I	NC_002505.1	2270321	2270584	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613369	0	live	VC2113	VC2113	hypothetical protein	hypothetical protein		I	NC_002505.1	2270623	2271153	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613371	0	live	VC2115	VC2115	hypothetical protein	hypothetical protein		I	NC_002505.1	2271517	2272140	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613372	0	live	VC2116	VC2116	chorismate synthase	chorismate synthase		I	NC_002505.1	2272222	2273307	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613374	0	live	VC2118	VC2118	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase		I	NC_002505.1	2273537	2274481	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613375	0	live	VC2119	VC2119	hypothetical protein	hypothetical protein		I	NC_002505.1	2274536	2275096	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613380	0	live	VC2124	VC2124	flagellar protein FliO	flagellar protein FliO		I	NC_002505.1	2278194	2278583	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613384	0	live	VC2128	VC2128	flagellar hook-length control protein FliK	flagellar hook-length control protein FliK		I	NC_002505.1	2280663	2282687	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613391	0	live	VC2135	VC2135	Fis family transcriptional regulator	Fis family transcriptional regulator		I	NC_002505.1	2288709	2290148	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613272	0	live	VC2136	VC2136	sensory box sensor histidine kinase	sensory box sensor histidine kinase		I	NC_002505.1	2290145	2291200	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613273	0	live	VC2137	VC2137	Fis family transcriptional regulator	Fis family transcriptional regulator		I	NC_002505.1	2291312	2292778	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613275	0	live	VC2139	VC2139	flagellar rod protein FlaI	flagellar rod protein FlaI		I	NC_002505.1	2293431	2293745	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613277	0	live	VC2141	VC2141	flagellar protein FlaG	flagellar protein FlaG		I	NC_002505.1	2295760	2296221	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613278	0	live	VC2142	VC2142	flagellin	flagellin		I	NC_002505.1	2296295	2297425	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613279	0	live	VC2143	VC2143	flagellin	flagellin		I	NC_002505.1	2297661	2298794	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613280	0	live	VC2144	VC2144	flagellin	flagellin		I	NC_002505.1	2299084	2300220	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613281	0	live	VC2145	VC2145	TyrA protein	TyrA protein		I	NC_002505.1	2300344	2301252	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613282	0	live	VC2146	VC2146	hypothetical protein	hypothetical protein		I	NC_002505.1	2301318	2301782	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613283	0	live	VC2147	VC2147	hypothetical protein	hypothetical protein		I	NC_002505.1	2301926	2302282	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613285	0	live	VC2149	VC2149	hypothetical protein	hypothetical protein		I	NC_002505.1	2302349	2302636	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613286	0	live	VC2150	VC2150	hypothetical protein	hypothetical protein		I	NC_002505.1	2302839	2303234	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613288	0	live	VC2152	VC2152	succinyl-diaminopimelate desuccinylase	succinyl-diaminopimelate desuccinylase		I	NC_002505.1	2303265	2304398	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613289	0	live	VC2153	VC2153	D,D-carboxypeptidase-like protein	D,D-carboxypeptidase-like protein		I	NC_002505.1	2304326	2305075	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613290	0	live	VC2154	VC2154	hypothetical protein	hypothetical protein		I	NC_002505.1	2305065	2305289	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613292	0	live	VC2156	VC2156	lipoprotein	lipoprotein		I	NC_002505.1	2305382	2306401	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613295	0	live	VC2159	VC2159	glycine cleavage system transcriptional repressor	glycine cleavage system transcriptional repressor		I	NC_002505.1	2307615	2308157	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613297	0	live	VC2161	VC2161	methyl-accepting chemotaxis protein	methyl-accepting chemotaxis protein		I	NC_002505.1	2308741	2310612	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613298	0	live	VC2162	VC2162	permease PerM	permease PerM		I	NC_002505.1	2310803	2311867	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613299	0	live	VC2163	VC2163	hypothetical protein	hypothetical protein		I	NC_002505.1	2311860	2312096	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613300	0	live	VC2164	VC2164	hypothetical protein	hypothetical protein		I	NC_002505.1	2312280	2313734	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613301	0	live	VC2165	VC2165	arsenate reductase	arsenate reductase		I	NC_002505.1	2313757	2314107	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613302	0	live	VC2166	VC2166	Trp repressor-binding protein	Trp repressor-binding protein		I	NC_002505.1	2314104	2314664	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613303	0	live	VC2167	VC2167	hypothetical protein	hypothetical protein		I	NC_002505.1	2314667	2315104	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613304	0	live	VC2168	VC2168	hypothetical protein	hypothetical protein		I	NC_002505.1	2315311	2316459	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613307	0	live	VC2171	VC2171	uracil permease	uracil permease		I	NC_002505.1	2316680	2317933	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613308	0	live	VC2172	VC2172	hypothetical protein	hypothetical protein		I	NC_002505.1	2318004	2318486	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613311	0	live	VC2175	VC2175	2-dehydro-3-deoxyphosphooctonate aldolase	2-dehydro-3-deoxyphosphooctonate aldolase		I	NC_002505.1	2320824	2321675	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613312	0	live	VC2176	VC2176	hypothetical protein	hypothetical protein		I	NC_002505.1	2321695	2322507	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613313	0	live	VC2177	VC2177	hypothetical protein	hypothetical protein		I	NC_002505.1	2322523	2322906	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613314	0	live	VC2178	VC2178	protein-(glutamine-N5) methyltransferase HemK	protein-(glutamine-N5) methyltransferase HemK		I	NC_002505.1	2322906	2323766	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613319	0	live	VC2183	VC2183	ribose-phosphate pyrophosphokinase	ribose-phosphate pyrophosphokinase		I	NC_002505.1	2327823	2328767	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613320	0	live	VC2184	VC2184	peptidyl-tRNA hydrolase	peptidyl-tRNA hydrolase		I	NC_002505.1	2328936	2329526	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613321	0	live	VC2185	VC2185, ychF	GTP-dependent nucleic acid-binding protein EngD	GTP-dependent nucleic acid-binding protein EngD		I	NC_002505.1	2329537	2330628	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613227	0	live	VC2187	VC2187	flagellin	flagellin		I	NC_002505.1	2332968	2334101	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613228	0	live	VC2188	VC2188	flagellin	flagellin		I	NC_002505.1	2334656	2335795	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613241	0	live	VC2201	VC2201	chemotaxis protein CheR	chemotaxis protein CheR		I	NC_002505.1	2347222	2348049	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613242	0	live	VC2202	VC2202	chemotaxis protein CheV	chemotaxis protein CheV		I	NC_002505.1	2348060	2348986	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613244	0	live	VC2204	VC2204	flagellin synthesis negative regulator FlgM	flagellin synthesis negative regulator FlgM		I	NC_002505.1	2349941	2350264	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613245	0	live	VC2205	VC2205	hypothetical protein	hypothetical protein		I	NC_002505.1	2350362	2350793	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613246	0	live	VC2206	VC2206	hypothetical protein	hypothetical protein		I	NC_002505.1	2350903	2351340	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613247	0	live	VC2207	VC2207	hypothetical protein	hypothetical protein		I	NC_002505.1	2351348	2352016	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613248	0	live	VC2208	VC2208	hypothetical protein	hypothetical protein		I	NC_002505.1	2352144	2353277	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613249	0	live	VC2210	VC2210	vibriobactin utilization protein ViuB	vibriobactin utilization protein ViuB		I	NC_002505.1	2360905	2361720	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613250	0	live	VC2211	VC2211	ferric vibriobactin receptor	ferric vibriobactin receptor		I	NC_002505.1	2362024	2364087	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613251	0	live	VC2212	VC2212	hypothetical protein	hypothetical protein		I	NC_002505.1	2364507	2365205	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613252	0	live	VC2213	VC2213	outer membrane protein OmpA	outer membrane protein OmpA		I	NC_002505.1	2365293	2366258	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613254	0	live	VC2215	VC2215	cation transporter E1-E2 family ATPase	cation transporter E1-E2 family ATPase		I	NC_002505.1	2368152	2370899	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613255	0	live	VC2216	VC2216	hypothetical protein	hypothetical protein		I	NC_002505.1	2370896	2371348	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613256	0	live	VC2217	VC2217	beta-N-acetylhexosaminidase	beta-N-acetylhexosaminidase		I	NC_002505.1	2371485	2374136	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613259	0	live	VC2220	VC2220	hypothetical protein	hypothetical protein		I	NC_002505.1	2374553	2375449	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613261	0	live	VC2221	VC2221	hypothetical protein	hypothetical protein		I	NC_002505.1	2375930	2376070	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613262	0	live	VC2222	VC2222	hypothetical protein	hypothetical protein		I	NC_002505.1	2376252	2376830	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613263	0	live	VC2223	VC2223	23S rRNA pseudouridine synthase F	23S rRNA pseudouridine synthase F		I	NC_002505.1	2376860	2377882	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613264	0	live	VC2224	VC2224	GGDEF family protein	GGDEF family protein		I	NC_002505.1	2377980	2379518	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613266	0	live	VC2226	VC2226	phosphoribosylaminoimidazole synthetase	phosphoribosylaminoimidazole synthetase		I	NC_002505.1	2380542	2381582	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613269	0	live	VC2229	VC2229	hypothetical protein	hypothetical protein		I	NC_002505.1	2382364	2383209	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613154	0	live	VC2232	VC2232	hypothetical protein	hypothetical protein		I	NC_002505.1	2386756	2388015	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613155	0	live	VC2233	VC2233	DNA polymerase III subunit epsilon	DNA polymerase III subunit epsilon		I	NC_002505.1	2388024	2388767	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613157	0	live	VC2235	VC2235	hypothetical protein	hypothetical protein		I	NC_002505.1	2389365	2390102	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613158	0	live	VC2236	VC2236	hydroxyacylglutathione hydrolase GloB	hydroxyacylglutathione hydrolase GloB		I	NC_002505.1	2390140	2390898	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613159	0	live	VC2237	VC2237	membrane-bound lytic murein transglycosylase D	membrane-bound lytic murein transglycosylase D		I	NC_002505.1	2390970	2392568	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613160	0	live	VC2238	VC2238	hypothetical protein	hypothetical protein		I	NC_002505.1	2392585	2393430	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613161	0	live	VC2239	VC2239	nitrogen regulatory protein P-II	nitrogen regulatory protein P-II		I	NC_002505.1	2393498	2393842	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613162	0	live	VC2240	VC2240	decarboxylase	decarboxylase		I	NC_002505.1	2393996	2394520	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613163	0	live	VC2241	VC2241	cytochrome c554	cytochrome c554		I	NC_002505.1	2394897	2395220	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613164	0	live	VC2242	VC2242	MesJ protein	MesJ protein		I	NC_002505.1	2395256	2396578	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613166	0	live	VC2244	VC2244	acetyl-CoA carboxylase carboxyltransferase subunit alpha	acetyl-CoA carboxylase carboxyltransferase subunit alpha		I	NC_002505.1	2396718	2397677	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613170	0	live	VC2248	VC2248	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase		I	NC_002505.1	2403195	2403983	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613173	0	live	VC2251	VC2251	outer membrane protein OmpH	outer membrane protein OmpH		I	NC_002505.1	2405587	2406096	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613174	0	live	VC2252	VC2252	outer membrane protein assembly factor YaeT	outer membrane protein assembly factor YaeT		I	NC_002505.1	2406111	2408522	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2613175	0	live	VC2253	VC2253	hypothetical protein	hypothetical protein		I	NC_002505.1	2408571	2409929	minus	0		
